"PL. KRASIŃSKICH", 8444
"Warszawa Ochota WKD", 8417
"Wiatraczna", 8385
"os. Górczewska", 8380
"MARYMONT-POTOK", 8368
"GARWOLIŃSKA", 8362
"KS POLONIA", 8353
"BIAŁOŁĘKA-RATUSZ", 8345
"RAGINISA", 8338
"PKP TORUŃSKA", 8281
"Kino Femina", 8144
"POLECZKI", 8138
"NOSKOWSKIEGO", 8116
"JAKTORÓW", 8115
"JADŹWINGÓW", 8114
"GEN. ZAJĄCZKA", 8078
"CMENTARZ", 8058
"OGIŃSKIEGO", 8057
"HALINÓW", 8033
"Okopowa", 8029
"Warszawa Al. Jerozolimskie", 8010
"STEFANIKA", 8008
"MIKLASZEWSKIEGO", 7988
"KICKIEGO", 7988
"KOBYŁKA", 7960
"SZPITAL BIELAŃSKI", 7958
"EKSPRESOWA", 7914
"JESIENNYCH LIŚCI", 7899
"SUWAK", 7890
"KRYNOLINY", 7860
"MONTE CASSINO", 7851
"Metro Młociny", 7850
"Koszykowa", 7845
"KAROLKOWA", 7835
"pl. Konstytucji", 7795
"VOGLA", 7781
"BIELANY-RATUSZ", 7780
"FORT BLIZNE", 7779
"STRĄKOWA", 7749
"CM. BRÓDNOWSKI", 7716
"OKULAROWA", 7713
"GRODZISK", 7668
"URZĄD MIASTA", 7657
"NOWOURSYNOWSKA", 7632
"PIOTRA SKARGI", 7620
"BEREZYŃSKA", 7561
"pl. Zawiszy", 7551
"Ząbkowska", 7509
"rondo ONZ", 7491
"KAPITULNA", 7469
"SAMOCHODOWA", 7419
"SGGW-KLINIKA", 7405
"WAŁ MIEDZESZYŃSKI", 7403
"PKP POWIŚLE", 7362
"URSUS-RATUSZ", 7337
"MADALIŃSKIEGO", 7324
"WARSZAWA PŁUDY", 7323
"SULEJÓWEK", 7299
"REDUTOWA", 7271
"Nowodwory", 7229
"PL. INWALIDÓW", 7207
"DW. ZACHODNI (TUNELOWA)", 7168
"MEISSNERA", 7153
"KLAUDYNY", 7083
"TARNOWIECKA", 7062
"MIŃSK MAZ. ANIELINA", 7060
"rondo Daszyńskiego", 6994
"ANTKA ROZPYLACZA", 6972
"Metro Politechnika", 6958
"REGULSKA", 6940
"BUDOWLANA", 6929
"ARESZT ŚLEDCZY SŁUŻEWIEC", 6901
"PKP OLSZYNKA GROCHOWSKA", 6882
"ARMATNIA", 6878
"BUKOWIŃSKA", 6830
"SKOROSZE", 6779
"RADIOWA-WAT", 6755
"ROZŁOGI", 6747
"MŁOCINY-UKSW", 6721
"OŻARÓW MAZ.", 6700
"URSYNÓW PŁD.", 6679
"ZAJEZDNIA WORONICZA", 6669
"ZAJEZDNIA ŻOLIBORZ", 6668
"GALLA ANONIMA", 6655
"CISZEWSKIEGO", 6641
"KONWALIOWA", 6641
"REMBERTÓW-KOLONIA", 6625
"SIEKIERKI-SANKTUARIUM", 6623
"PIMOT", 6620
"METRO CENTRUM NAUKI KOPERNIK", 6607
"ROMASZEWSKIEGO", 6586
"FIGOWA", 6586
"DURACZA", 6582
"PL. TYSIĄCLECIA", 6532
"BALEYA", 6488
"SIEMIATYCKA", 6482
"RASZYŃSKA", 6481
"WRONIA", 6467
"OS. LEŚNE", 6450
"ŻEROMSKIEGO", 6450
"LIPOWCZANA", 6417
"LAZUROWA", 6412
"KOŁOWA", 6391
"Park Praski", 6387
"MENNICA", 6348
"SPARTAŃSKA", 6322
"WIŚNIOWA", 6314
"WARSZAWA PRAGA", 6284
"JASNA", 6235
"BŁONIE", 6216
"WARSZAWSKA", 6200
"KOCHANOWSKIEGO", 6191
"DUNIKOWSKIEGO", 6185
"DZIKA", 6182
"ŚNIEGOCKIEJ", 6179
"RAKOWIECKA-SANKTUARIUM", 6178
"SOLEC", 6140
"CISIE", 6137
