"KSIĄŻĘCA", 12794
"BEŁDAN", 12771
"POPULARNA", 12685
"AL. ZIELENIECKA", 12655
"REMBIELIŃSKA", 12630
"HORBACZEWSKIEGO", 12505
"NOWY ŚWIAT", 12471
"CM. WOLSKI", 12438
"BOGUSŁAWSKIEGO", 12395
"ZIELONKA", 12356
"SZPITAL BIELAŃSKI", 12343
"BRÓDNOWSKA", 12302
"CIEPŁOWNIA WOLA", 12273
"DĄBRÓWKA WIŚLANA", 12248
"SKOROSZEWSKA", 12212
"GWIAŹDZISTA", 12212
"ROGALIŃSKA", 12194
"PŁOCKA-SZPITAL", 12153
"DW. ZACHODNI (TUNELOWA)", 12097
"LEŻAJSKA", 11992
"GARWOLIŃSKA", 11990
"ŻERAŃ WSCHODNI", 11974
"PKP URSUS-NIEDŹWIADEK", 11952
"WAŁ GOCŁAWSKI", 11935
"RZESZOTARSKIEJ", 11922
"OS. MAJDAŃSKA", 11917
"PL. SZWEDZKI", 11904
"WARSZAWA REMBERTÓW", 11901
"ZAJEZDNIA KLESZCZOWA", 11893
"MAJAKOWSKIEGO", 11847
"MANGALIA", 11846
"MURANÓW", 11811
"KOBYŁKA-OSSÓW", 11810
"GRODZISK MAZ.", 11746
"URSYNÓW PŁN.", 11724
"UMIŃSKIEGO", 11656
"CENTRUM ONKOLOGII", 11629
"WAT", 11626
"PRZY AGORZE", 11617
"WARSZAWA MIĘDZYLESIE", 11593
"WARSZAWA ANIN", 11583
"TORUŃSKA", 11538
"ORDONA", 11493
"CH REDUTA", 11378
"HANDLOWA", 11317
"NOVOTEL", 11307
"KOMORÓW", 11282
"PIASECZNO", 11281
"SZANCERA", 11192
"DKS TARGÓWEK", 11188
"CH PROMENADA", 11167
"SUWAK", 11137
"JESIENNYCH LIŚCI", 11093
"STEGNY", 11089
"WIŚLICKA", 11063
"Okopowa", 11048
"BATUMI", 11046
"CHOMICZÓWKA", 10957
"CONRADA", 10923
"KAZUBÓW", 10921
"MENNICA", 10911
"CHOTOMÓW", 10876
"ELBLĄSKA", 10848
"OS. DERBY", 10808
"BEREZYŃSKA", 10797
"WARSZAWA WESOŁA", 10776
"Warszawa Raków", 10750
"rondo \"Radosława\"", 10673
"KINOWA", 10653
"MARYNIN", 10648
"SZWEDZKA", 10560
"PILECKIEGO", 10554
"POBORZAŃSKA", 10549
"WIŚNIOWA", 10545
"LEGIONOWO", 10534
"STRZELECKIEGO", 10528
"W-WA WOLA GRZYBOWSKA", 10486
"METRO CENTRUM NAUKI KOPERNIK", 10439
"KOCJANA", 10381
"JAKTORÓW", 10381
"CM. WAWRZYSZEWSKI", 10367
"PKP PIASECZNO", 10291
"KONDRATOWICZA", 10256
"STĘPIŃSKA", 10169
"WARSZAWA GOCŁAWEK", 10118
"GRENADIERÓW", 10075
"BROWARNA", 10051
"UKSW", 10026
"KLARYSEWSKA", 10010
"ŻYTNIA", 9959
"JÓZEFÓW", 9957
"LEGIA-STADION", 9887
"ŚW. HIERONIMA", 9873
"SMOLUCHOWSKIEGO", 9862
"NOWE WŁOCHY", 9852
"Krucza", 9845
"ŻOŁNY", 9701
"ZAJĘCZA", 9616
"WARSZAWA OKĘCIE", 9597
"KOŚCIÓŁ", 9568
"SOKRATESA", 9517
"Warszawa Lotnisko Chopina", 9515
"GRABÓW", 9508
"BIBLIOTEKA NARODOWA", 9481
"BALEYA", 9447
"Warszawa Al. Jerozolimskie", 9444
"ŁOJEWSKA", 9425
"BIAŁOWIEJSKA", 9388
"PIASTÓW ŚLĄSKICH", 9380
"CM. WŁOSKI", 9371
"KRÓLOWEJ MARYSIEŃKI", 9366
"MIŃSK MAZ. ANIELINA", 9344
"INSTYTUT NEUROLOGII", 9338
"RYŻOWA", 9337
"PL. INWALIDÓW", 9314
"EMILII PLATER", 9304
"WITEBSKA", 9267
"PARK SKARYSZEWSKI", 9259
"DW. WSCHODNI (LUBELSKA)", 9246
"pl. Grunwaldzki", 9225
"RECHNIEWSKIEGO", 9201
"KU WIŚLE", 9145
"PLATERÓWEK", 9091
"WOŁOMIN", 9002
"MIKOŁAJSKA", 8991
"CZŁUCHOWSKA", 8984
"MADALIŃSKIEGO", 8950
"LUBELSKA", 8929
"pl. Starynkiewicza", 8892
"PIOTRA SKARGI", 8891
"WAŁ MIEDZESZYŃSKI", 8860
"CODZIENNA", 8846
"DWERNICKIEGO", 8829
"STOICKA", 8818
"STACJA KRWIODAWSTWA", 8779
"ZĄBKI", 8734
"GOŁKOWSKA", 8695
"Kino Femina", 8690
"KENIGA", 8687
"CYBERNETYKI", 8678
"URSUS-RATUSZ", 8671
"WARSZAWA WOLA GRZYBOWSKA", 8662
"WARSZAWA FALENICA", 8647
"RACJONALIZACJI", 8647
"PKP WŁOCHY", 8583
"URSYNÓW ZACH.", 8578
