"SKARBKA Z GÓR",8069
"WRÓBLA",8057
"SÓJKI",8042
"RAGINISA",8030
"Warszawa Ochota WKD",8027
"BIELANY-RATUSZ",8025
"OKĘCIE BUSINESS PARK",8024
"MIKLASZEWSKIEGO",8001
"KRYNOLINY",7988
"PUSTELNIK",7982
"OKRĄGŁA",7976
"DZIELNA",7965
"MIĘDZYLESIE",7956
"EKSPRESOWA",7955
"ARESZT ŚLEDCZY SŁUŻEWIEC",7934
"DUNIKOWSKIEGO",7931
"BARTNICZA",7901
"WAPOWSKIEGO",7880
"WAŁ MIEDZESZYŃSKI",7838
"TUŻYCKA",7833
"OŻARÓW MAZ.",7811
"FORT BLIZNE",7795
"CISIE",7787
"CM. BRÓDNOWSKI",7742
"KANAŁ ŻERAŃSKI",7734
"REDUTA WOLSKA",7709
"KOŚCIUSZKI",7684
"RUMIANKOWA",7638
"GEN. MACZKA",7635
"KWATERY GŁÓWNEJ",7634
"SIEMIATYCKA",7623
"Warszawa Al. Jerozolimskie",7611
"NOSKOWSKIEGO",7605
"ANTKA ROZPYLACZA",7598
"SOSNKOWSKIEGO",7552
"FARADAYA",7546
"POLINEZYJSKA",7545
"KIERBEDZIA",7529
"INSTYTUT LOTNICTWA",7522
"NA BATERYJCE",7510
"DO FORTU",7510
"MARYMONT-POTOK",7509
"ZAJEZDNIA ŻOLIBORZ",7478
"SULEJÓWEK",7428
"PKP KOŁO",7425
"WARSZAWA PRAGA",7424
"BŁONIE",7423
"PODSKARBIŃSKA",7408
"CHŁOPICKIEGO",7401
"KAROLKOWA",7398
"SPISAKA",7396
"SUWALSKA",7341
"IWICZNA",7340
"NOWY DWÓR MAZ.",7269
"KOSIARZY",7267
"AL. 3 MAJA",7262
"ENERGETYCZNA",7254
"KAROLIN",7225
"BUKOWSKIEGO",7223
"KICKIEGO",7186
"OKULAROWA",7178
"ZABRANIECKA",7097
"LAMINA",7081
"PEONII",7080
"PARAFIALNA",7080
"SIEKIERKI-SANKTUARIUM",7079
"OS. KABATY",7006
"PRZEDPOLE",6986
"PKP POWIŚLE",6955
"MARIENSZTAT",6942
"LWOWSKA",6942
"POWSINEK",6941
"MEKSYKAŃSKA",6940
"URSUS-NIEDŹWIADEK",6931
"SGGW-BIBLIOTEKA",6924
"SPARTAŃSKA",6916
"KS POLONEZ",6883
"ŻEROMSKIEGO",6851
"BOHATEREWICZA",6823
"OBRAZKOWA",6814
"RASZYŃSKA",6757
"WOJNICKA",6724
"REMBERTÓW-KOLONIA",6716
"STRYJEŃSKICH",6687
"ODLEWNICZA",6683
"DUCHNICKA",6673
"KONDUKTORSKA",6665
"OS. DERBY III",6656
