"PRZY PARKU", 6504
"POGODNA", 6504
"PARK BRÓDNOWSKI", 6492
"BRAZYLIJSKA", 6483
"TAGORE'A", 6476
"SGGW-BIBLIOTEKA", 6470
"SZUBERTA", 6469
"PRZYBYSZEWSKIEGO", 6469
"INSTYTUT LOTNICTWA", 6456
"HENRYKA BRODATEGO", 6431
"PL. KASZTELAŃSKI", 6415
"ZACHĘTA", 6387
"EC ŻERAŃ", 6361
"GDECKA", 6336
"OSIEDLE MŁODYCH", 6333
"USTANÓWEK", 6319
"TARNINY", 6306
"ŁOSOSIOWA", 6299
"CONRADA-SZKOŁA", 6257
"KOŃSKI JAR", 6249
"MIĘDZYLESIE", 6223
"HERBSTA", 6221
"MYSZKOWSKA", 6155
"3 MAJA", 6143
"PL. TEATRALNY", 6137
"OS. LEWANDÓW I", 6098
"Dw. Centralny", 6097
"BAZYLIAŃSKA", 6087
"OS. ISKRA", 6060
"AL. WIELKOPOLSKI", 6059
"PŁASKOWICKIEJ", 6058
"REMBERTÓW-AKADEMIA", 6019
"SKOROCHÓD-MAJEWSKIEGO", 6011
"PŁYTOWA", 6010
"ORZESZKOWEJ", 6003
"ŚWIDERSKA", 6002
"NAŁĘCZOWSKA", 5992
"URSUS-NIEDŹWIADEK", 5964
"KLASYKÓW", 5958
"MIŃSK MAZ.", 5948
"RUDZKA", 5941
"KOMITETU OBRONY ROBOTNIKÓW", 5924
"ZIELONA", 5914
"RUMIANKOWA", 5911
"OS. DERBY VI", 5908
"DZIAŁKOWA", 5906
"ROLANDA", 5899
"BIAŁOBRZESKA", 5885
"Reguły", 5873
"WOJNICKA", 5866
"IWICZNA", 5855
"PL. GRZYBOWSKI", 5850
"LIMANOWSKIEGO", 5837
"MARMUROWA", 5812
"ARBUZOWA", 5795
"OGRODY DZIAŁKOWE KAWĘCZYN", 5775
"OŚ KRÓLEWSKA", 5761
"SUWALSKA", 5738
"WIŚLICKA", 5728
"HOŁUBCOWA", 5724
"PRATULIŃSKA", 5721
"SYMPATYCZNA", 5710
"STAWY", 5702
"HARFOWA", 5700
"CZARNIECKIEGO", 5697
"ODYŃCA", 5670
"JEZIORKO CZERNIAKOWSKIE", 5592
"DOMANIEWSKA OFFICE PARK", 5585
"FRANCUSKA", 5580
"SÓJKI", 5553
"DZIEWANOWSKA", 5544
"ŁAGIEWNICKA", 5540
"NOWY ZJAZD", 5497
"IX POPRZECZNA", 5491
"PAROWCOWA", 5486
"WYBRZEŻE SZCZECIŃSKIE", 5483
"BARTŁOMIEJA", 5480
"ZAGOŚCINIEC", 5473
"KAPITULNA", 5469
"GRZYBOWA", 5453
